id_produit,cree_le,categorie,colisage fardeau,colisage palette,volume pcs (m3),Is_Gerbable,quantite
34015,2025-03-17 00:00:00,ICON,100,1100,0.041,False,400
34015,2025-03-17 00:00:00,ICON,100,1100,0.041,False,0
34015,2025-03-17 00:00:00,ICON,100,1100,0.041,False,0
34392,2025-03-17 00:00:00,ICON,80,2200,0.041,False,0
34015,2025-03-17 00:00:00,ICON,100,1100,0.041,False,0
31463,2025-03-17 00:00:00,DISPINA,100,3000,0.037,False,0
31986,2025-03-17 00:00:00,OBERON,160,1400,0.041,False,0
31986,2025-03-17 00:00:00,OBERON,160,1400,0.041,False,0
34395,2025-03-17 00:00:00,ICON,32,1900,0.041,False,0
34015,2025-03-17 00:00:00,ICON,100,1100,0.041,False,0
34401,2025-03-17 00:00:00,ICON,50,2300,0.041,False,0
34015,2025-03-17 00:00:00,ICON,100,1100,0.041,False,0
34401,2025-03-17 00:00:00,ICON,50,2300,0.041,False,0
34392,2025-03-17 00:00:00,ICON,80,2200,0.041,False,0
34403,2025-03-17 00:00:00,ICON,100,2600,0.041,False,0
34393,2025-03-17 00:00:00,ICON,60,2100,0.041,False,0
31587,2025-03-17 00:00:00,EVOLUTION PLUS,100,1500,0.034,False,0
31584,2025-03-17 00:00:00,EVOLUTION PLUS,100,1700,0.034,False,0
31595,2025-03-17 00:00:00,EVOLUTION PLUS,100,1200,0.037,False,0
31579,2025-03-17 00:00:00,EVOLUTION PLUS,100,2200,0.034,False,0
32003,2025-03-17 00:00:00,OCTANS,90,2100,0.041,False,0
31997,2025-03-17 00:00:00,OCTANS,90,2800,0.041,False,0
31772,2025-03-17 00:00:00,MOULURE,130,1300,0.000512,False,130
31761,2025-03-17 00:00:00,MOULURE,150,1000,0.000512,False,150
32078,2025-03-18 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.02,True,48
32079,2025-03-18 00:00:00,TABLEAUX DISTRIBUTION,6,1500,0.027,True,18
32082,2025-03-18 00:00:00,TABLEAUX DISTRIBUTION,3,1400,0.05,True,24
34403,2025-03-18 00:00:00,ICON,100,2600,0.041,False,100
34015,2025-03-18 00:00:00,ICON,100,1100,0.041,False,200
39907,2025-03-18 00:00:00,SPOT,40,3000,0.06,False,40
36155,2025-03-18 00:00:00,TABLEAUX DISTRIBUTION,3,2100,0.05,True,6
32087,2025-03-18 00:00:00,TABLEAUX DISTRIBUTION,6,2800,0.034,True,18
32001,2025-03-18 00:00:00,OCTANS,90,3000,0.041,False,90
31993,2025-03-18 00:00:00,OBERON,100,2300,0.041,False,100
31463,2025-03-18 00:00:00,DISPINA,100,3000,0.037,False,300
31723,2025-03-18 00:00:00,MONO ACCESSOIRES,200,3000,0.025,True,200
31732,2025-03-18 00:00:00,MONO ACCESSOIRES,200,1300,0.034,True,200
32084,2025-03-18 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.02,True,24
31437,2025-03-18 00:00:00,DISPINA,100,1000,0.037,True,200
31449,2025-03-18 00:00:00,DISPINA,100,1600,0.037,True,200
31473,2025-03-18 00:00:00,DISPINA,100,1100,0.037,False,200
31482,2025-03-18 00:00:00,DISPINA,100,1000,0.037,False,200
31461,2025-03-18 00:00:00,DISPINA,100,1600,0.037,False,300
32080,2025-03-18 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.032,True,18
31464,2025-03-18 00:00:00,DISPINA,50,2300,0.037,False,100
31485,2025-03-15 00:00:00,DISPINA METALIC,80,1800,0.037,True,80
31767,2025-03-15 00:00:00,MOULURE,50,2000,0.0048,False,150
31770,2025-03-15 00:00:00,MOULURE,20,1800,0.0072,False,60
31766,2025-03-15 00:00:00,MOULURE,80,3000,0.0032,False,320
31760,2025-03-15 00:00:00,MOULURE,14,2100,0.08000000000000002,False,56
31769,2025-03-15 00:00:00,MOULURE,28,2400,0.0048,False,112
31732,2025-03-15 00:00:00,MONO ACCESSOIRES,200,1300,0.034,True,1200
31723,2025-03-15 00:00:00,MONO ACCESSOIRES,200,3000,0.025,True,2600
31569,2025-03-15 00:00:00,EVOLUTION,100,1100,0.037,False,300
31565,2025-03-15 00:00:00,EVOLUTION,100,1700,0.037,False,500
31796,2025-03-15 00:00:00,MODULE,60,1100,0.037,True,60
31886,2025-03-15 00:00:00,MODULE,60,2000,0.037,True,60
31848,2025-03-15 00:00:00,MODULE,60,2200,0.037,True,60
31932,2025-03-15 00:00:00,MODULE,60,1600,0.037,False,60
31953,2025-03-15 00:00:00,MODULE,60,1700,0.037,False,60
34016,2025-03-15 00:00:00,ICON,100,1100,0.041,False,100
34015,2025-03-15 00:00:00,ICON,100,1100,0.041,False,100
31554,2025-03-15 00:00:00,EVOLUTION,100,2600,0.037,False,1500
31557,2025-03-15 00:00:00,EVOLUTION,100,1800,0.037,False,800
32087,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2800,0.034,True,30
31940,2025-03-15 00:00:00,MODULE,60,1900,0.037,False,60
31848,2025-03-15 00:00:00,MODULE,60,2200,0.037,True,60
31866,2025-03-15 00:00:00,MODULE,60,2900,0.037,True,60
31493,2025-03-15 00:00:00,DISPINA METALIC,120,2100,0.037,True,240
31499,2025-03-15 00:00:00,DISPINA METALIC,80,2400,0.037,True,80
34408,2025-03-15 00:00:00,ICON,50,1000,0.041,False,50
39030,2025-03-15 00:00:00,MINI DISJONCTEUR,120,2600,0.026,False,240
31388,2025-03-15 00:00:00,MINI DISJONCTEUR,60,2300,0.036,True,60
31398,2025-03-15 00:00:00,MINI DISJONCTEUR,30,1700,0.072,True,30
31740,2025-03-15 00:00:00,MONO ACCESSOIRES,160,1500,0.038,True,160
31737,2025-03-15 00:00:00,MONO ACCESSOIRES,200,1300,0.038,True,200
31723,2025-03-15 00:00:00,MONO ACCESSOIRES,200,3000,0.025,True,1000
31732,2025-03-15 00:00:00,MONO ACCESSOIRES,200,1300,0.034,True,600
31531,2025-03-15 00:00:00,EVOLUTION PLUS,30,2200,0.037,False,300
31528,2025-03-15 00:00:00,EVOLUTION PLUS,30,1900,0.037,False,300
31517,2025-03-15 00:00:00,EVOLUTION PLUS,30,2800,0.037,False,120
31517,2025-03-15 00:00:00,EVOLUTION PLUS,30,2800,0.037,False,30
32089,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,3,1600,0.02,True,15
32088,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,33
32088,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,27
32086,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,60
32085,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.027,True,60
32077,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,42,1300,0.05,True,210
32079,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,1500,0.027,True,18
32080,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.032,True,18
32081,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2900,0.034,True,6
32078,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.02,True,6
31554,2025-03-15 00:00:00,EVOLUTION,100,2600,0.037,False,3000
31565,2025-03-15 00:00:00,EVOLUTION,100,1700,0.037,False,500
31556,2025-03-15 00:00:00,EVOLUTION,100,2100,0.037,False,100
31567,2025-03-15 00:00:00,EVOLUTION,50,2600,0.037,False,50
31584,2025-03-15 00:00:00,EVOLUTION PLUS,100,1700,0.034,False,1000
31587,2025-03-15 00:00:00,EVOLUTION PLUS,100,1500,0.034,False,500
31595,2025-03-15 00:00:00,EVOLUTION PLUS,100,1200,0.037,False,100
31730,2025-03-15 00:00:00,MONO ACCESSOIRES,60,3000,0.034,True,120
31733,2025-03-15 00:00:00,MONO ACCESSOIRES,30,2400,0.034,True,30
38718,2025-03-15 00:00:00,TUBE LED,25,1200,4.8e-06,False,250
31993,2025-03-15 00:00:00,OBERON,100,2300,0.041,False,500
31994,2025-03-15 00:00:00,OBERON,100,2400,0.041,False,300
31995,2025-03-15 00:00:00,OBERON,100,2200,0.041,False,100
31985,2025-03-15 00:00:00,OBERON,80,2300,0.041,False,160
31779,2025-03-15 00:00:00,SPOT,90,2300,0.022,True,270
31778,2025-03-15 00:00:00,SPOT,10,1900,0.07,True,50
31777,2025-03-15 00:00:00,SPOT,20,2900,0.06,True,20
31763,2025-03-15 00:00:00,MOULURE,52,1300,0.00125,False,520
31342,2025-03-15 00:00:00,MOULURE,32,1900,0.00025,True,96
31343,2025-03-15 00:00:00,MOULURE,24,1400,0.00025,True,24
31343,2025-03-15 00:00:00,MOULURE,24,1400,0.00025,True,48
31858,2025-03-15 00:00:00,MODULE,60,1500,0.037,True,60
31860,2025-03-15 00:00:00,MODULE,60,2100,0.037,True,60
31595,2025-03-16 00:00:00,EVOLUTION PLUS,100,1200,0.037,False,100
31987,2025-03-16 00:00:00,OBERON,10,1200,0.041,False,20
32085,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.027,True,12
32087,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,6,2800,0.034,True,12
31584,2025-03-16 00:00:00,EVOLUTION PLUS,100,1700,0.034,False,200
31549,2025-03-16 00:00:00,EVOLUTION,100,2800,0.037,False,100
31557,2025-03-16 00:00:00,EVOLUTION,100,1800,0.037,False,200
32086,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,12
32088,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,12
31565,2025-03-17 00:00:00,EVOLUTION,100,1700,0.037,False,600
31584,2025-03-17 00:00:00,EVOLUTION PLUS,100,1700,0.034,False,100
31554,2025-03-17 00:00:00,EVOLUTION,100,2600,0.037,False,400
31557,2025-03-17 00:00:00,EVOLUTION,100,1800,0.037,False,300
31723,2025-03-17 00:00:00,MONO ACCESSOIRES,200,3000,0.025,True,1000
31724,2025-03-17 00:00:00,MONO ACCESSOIRES,120,2600,0.034,True,200
31725,2025-03-17 00:00:00,MONO ACCESSOIRES,150,2900,0.034,True,300
31729,2025-03-17 00:00:00,MONO ACCESSOIRES,150,1500,0.034,True,150
31995,2025-03-17 00:00:00,OBERON,100,2200,0.041,False,100
31993,2025-03-17 00:00:00,OBERON,100,2300,0.041,False,100
31994,2025-03-17 00:00:00,OBERON,100,2400,0.041,False,100
31740,2025-03-17 00:00:00,MONO ACCESSOIRES,160,1500,0.038,True,160
31473,2025-03-17 00:00:00,DISPINA,100,1100,0.037,False,100
31461,2025-03-17 00:00:00,DISPINA,100,1600,0.037,False,100
31554,2025-03-17 00:00:00,EVOLUTION,100,2600,0.037,False,1500
31995,2025-03-17 00:00:00,OBERON,100,2200,0.041,False,400
31994,2025-03-17 00:00:00,OBERON,100,2400,0.041,False,300
31549,2025-03-17 00:00:00,EVOLUTION,100,2800,0.037,False,400
32084,2025-03-17 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.02,True,24
32087,2025-03-17 00:00:00,TABLEAUX DISTRIBUTION,6,2800,0.034,True,30
32086,2025-03-17 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,18
32085,2025-03-17 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.027,True,24
32089,2025-03-17 00:00:00,TABLEAUX DISTRIBUTION,3,1600,0.02,True,9
31732,2025-03-17 00:00:00,MONO ACCESSOIRES,200,1300,0.034,True,2000
31733,2025-03-17 00:00:00,MONO ACCESSOIRES,30,2400,0.034,True,60
31731,2025-03-17 00:00:00,MONO ACCESSOIRES,100,2200,0.034,True,200
34397,2025-03-17 00:00:00,ICON,50,1600,0.041,False,50
34016,2025-03-17 00:00:00,ICON,100,1100,0.041,False,200
35595,2025-03-17 00:00:00,ICON,80,2100,0.041,False,80
35596,2025-03-17 00:00:00,ICON,60,2900,0.041,False,60
31595,2025-03-17 00:00:00,EVOLUTION PLUS,100,1200,0.037,False,100
31587,2025-03-17 00:00:00,EVOLUTION PLUS,100,1500,0.034,False,100
31544,2025-03-17 00:00:00,EVOLUTION,50,2000,0.037,False,50
34392,2025-03-17 00:00:00,ICON,80,2200,0.041,False,80
34393,2025-03-17 00:00:00,ICON,60,2100,0.041,False,60
35596,2025-03-17 00:00:00,ICON,60,2900,0.041,False,60
31754,2025-03-17 00:00:00,MONO ACCESSOIRES,200,1500,0.038,True,600
31756,2025-03-17 00:00:00,MONO ACCESSOIRES,120,1700,0.038,True,360
31756,2025-03-17 00:00:00,MONO ACCESSOIRES,120,1700,0.038,True,240
31733,2025-03-17 00:00:00,MONO ACCESSOIRES,30,2400,0.034,True,150
31996,2025-03-17 00:00:00,OBERON,100,2600,0.041,False,100
31437,2025-03-17 00:00:00,DISPINA,100,1000,0.037,True,100
34016,2025-03-17 00:00:00,ICON,100,1100,0.041,False,100
31463,2025-03-17 00:00:00,DISPINA,100,3000,0.037,False,200
31451,2025-03-17 00:00:00,DISPINA,80,1000,0.037,True,80
31554,2025-03-17 00:00:00,EVOLUTION,100,2600,0.037,False,400
31993,2025-03-17 00:00:00,OBERON,100,2300,0.041,False,300
32082,2025-03-17 00:00:00,TABLEAUX DISTRIBUTION,3,1400,0.05,True,15
32081,2025-03-17 00:00:00,TABLEAUX DISTRIBUTION,6,2900,0.034,True,36
34013,2025-03-13 00:00:00,ICON,100,3000,0.041,False,0
34014,2025-03-13 00:00:00,ICON,100,3000,0.041,False,0
34015,2025-03-13 00:00:00,ICON,100,1100,0.041,False,0
34015,2025-03-13 00:00:00,ICON,100,1100,0.041,False,0
34015,2025-03-13 00:00:00,ICON,100,1100,0.041,False,0
34016,2025-03-13 00:00:00,ICON,100,1100,0.041,False,0
31762,2025-03-16 00:00:00,MOULURE,90,2400,0.0008,False,450
31565,2025-03-16 00:00:00,EVOLUTION,100,1700,0.037,False,1000
31554,2025-03-16 00:00:00,EVOLUTION,100,2600,0.037,False,1000
32085,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.027,True,30
38717,2025-03-16 00:00:00,TUBE LED,25,3000,4.8e-06,False,250
31732,2025-03-16 00:00:00,MONO ACCESSOIRES,200,1300,0.034,True,1200
31731,2025-03-16 00:00:00,MONO ACCESSOIRES,100,2200,0.034,True,300
34637,2025-03-16 00:00:00,MOULURE,240,1800,0.000288,False,720
31763,2025-03-16 00:00:00,MOULURE,52,1300,0.00125,False,104
31549,2025-03-16 00:00:00,EVOLUTION,100,2800,0.037,False,500
31551,2025-03-16 00:00:00,EVOLUTION,100,1500,0.037,False,800
39907,2025-03-16 00:00:00,SPOT,40,3000,0.06,False,400
38720,2025-03-16 00:00:00,TUBE LED,25,1000,2.4e-06,False,250
38718,2025-03-16 00:00:00,TUBE LED,25,1200,4.8e-06,False,150
38719,2025-03-16 00:00:00,TUBE LED,25,2600,4.8e-06,False,250
31584,2025-03-16 00:00:00,EVOLUTION PLUS,100,1700,0.034,False,100
31985,2025-03-16 00:00:00,OBERON,80,2300,0.041,False,80
35585,2025-03-16 00:00:00,ICON,100,2400,0.041,False,100
32086,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,18
32088,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,39
32088,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,6
31554,2025-03-16 00:00:00,EVOLUTION,100,2600,0.037,False,500
31993,2025-03-16 00:00:00,OBERON,100,2300,0.041,False,200
31587,2025-03-16 00:00:00,EVOLUTION PLUS,100,1500,0.034,False,100
34393,2025-03-16 00:00:00,ICON,60,2100,0.041,False,60
31987,2025-03-16 00:00:00,OBERON,10,1200,0.041,False,40
32087,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,6,2800,0.034,True,48
36155,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,3,2100,0.05,True,12
32000,2025-03-16 00:00:00,OCTANS,40,1200,0.041,False,80
34016,2025-03-16 00:00:00,ICON,100,1100,0.041,False,100
34183,2025-03-16 00:00:00,ORION,25,1900,0.026,False,75
34208,2025-03-16 00:00:00,ORION,9,3000,0.026,False,18
34212,2025-03-16 00:00:00,ORION,9,2700,0.026,False,18
34211,2025-03-16 00:00:00,ORION,9,1100,0.026,False,18
31740,2025-03-16 00:00:00,MONO ACCESSOIRES,160,1500,0.038,True,480
31737,2025-03-16 00:00:00,MONO ACCESSOIRES,200,1300,0.038,True,600
31342,2025-03-16 00:00:00,MOULURE,32,1900,0.00025,True,64
31343,2025-03-16 00:00:00,MOULURE,24,1400,0.00025,True,24
31339,2025-03-16 00:00:00,MOULURE,22,2500,0.00025,True,22
31341,2025-03-16 00:00:00,MOULURE,12,1500,0.00025,True,24
36658,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.034,True,60
36498,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,3,2800,0.05,True,21
32086,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,42
32088,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,21
32088,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,39
32089,2025-03-16 00:00:00,TABLEAUX DISTRIBUTION,3,1600,0.02,True,30
31775,2025-03-16 00:00:00,SPOT,40,1900,0.022,True,80
31730,2025-03-16 00:00:00,MONO ACCESSOIRES,60,3000,0.034,True,240
31733,2025-03-16 00:00:00,MONO ACCESSOIRES,30,2400,0.034,True,360
31666,2025-03-16 00:00:00,LARISSA,20,1300,0.041,True,120
31567,2025-03-16 00:00:00,EVOLUTION,50,2600,0.037,False,100
35595,2025-03-16 00:00:00,ICON,80,2100,0.041,False,480
35596,2025-03-16 00:00:00,ICON,60,2900,0.041,False,240
35585,2025-03-16 00:00:00,ICON,100,2400,0.041,False,1000
35584,2025-03-16 00:00:00,ICON,100,2100,0.041,False,1500
35586,2025-03-16 00:00:00,ICON,100,1400,0.041,False,300
35574,2025-03-16 00:00:00,ICON,100,2400,0.041,False,800
35580,2025-03-16 00:00:00,ICON,100,2600,0.041,False,500
34397,2025-03-16 00:00:00,ICON,50,1600,0.041,False,300
35594,2025-03-16 00:00:00,ICON,50,2200,0.041,False,100
34015,2025-03-16 00:00:00,ICON,100,1100,0.041,False,500
34016,2025-03-16 00:00:00,ICON,100,1100,0.041,False,1000
31992,2025-03-16 00:00:00,OBERON,100,2400,0.041,False,100
31985,2025-03-16 00:00:00,OBERON,80,2300,0.041,False,400
31766,2025-03-16 00:00:00,MOULURE,80,3000,0.0032,False,160
31987,2025-03-16 00:00:00,OBERON,10,1200,0.041,False,50
39907,2025-03-16 00:00:00,SPOT,40,3000,0.06,False,80
35576,2025-03-16 00:00:00,ICON,100,1800,0.041,False,400
34014,2025-03-16 00:00:00,ICON,100,3000,0.041,False,500
31986,2025-03-16 00:00:00,OBERON,160,1400,0.041,False,480
31779,2025-03-13 00:00:00,SPOT,90,2300,0.022,True,450
33635,2025-03-13 00:00:00,LEON,120,1200,0.025,True,480
33635,2025-03-13 00:00:00,LEON,120,1200,0.025,True,0
35595,2025-03-13 00:00:00,ICON,80,2100,0.041,False,160
34392,2025-03-13 00:00:00,ICON,80,2200,0.041,False,240
35585,2025-03-13 00:00:00,ICON,100,2400,0.041,False,200
35574,2025-03-13 00:00:00,ICON,100,2400,0.041,False,200
35576,2025-03-13 00:00:00,ICON,100,1800,0.041,False,200
34019,2025-03-13 00:00:00,ICON,100,2400,0.041,False,200
34017,2025-03-13 00:00:00,ICON,100,1500,0.041,False,200
31731,2025-03-15 00:00:00,MONO ACCESSOIRES,100,2200,0.034,True,1500
31730,2025-03-15 00:00:00,MONO ACCESSOIRES,60,3000,0.034,True,900
31987,2025-03-15 00:00:00,OBERON,10,1200,0.041,False,200
35595,2025-03-15 00:00:00,ICON,80,2100,0.041,False,1200
35588,2025-03-15 00:00:00,ICON,50,2500,0.041,False,300
35602,2025-03-15 00:00:00,ICON,50,2000,0.041,False,500
34406,2025-03-15 00:00:00,ICON,50,1500,0.041,False,200
34406,2025-03-15 00:00:00,ICON,50,1500,0.041,False,100
31594,2025-03-15 00:00:00,EVOLUTION PLUS,100,1400,0.034,False,300
36155,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,3,2100,0.05,True,72
36155,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,3,2100,0.05,True,18
31549,2025-03-15 00:00:00,EVOLUTION,100,2800,0.037,False,500
31554,2025-03-15 00:00:00,EVOLUTION,100,2600,0.037,False,3000
31557,2025-03-15 00:00:00,EVOLUTION,100,1800,0.037,False,3000
31584,2025-03-15 00:00:00,EVOLUTION PLUS,100,1700,0.034,False,1000
31587,2025-03-15 00:00:00,EVOLUTION PLUS,100,1500,0.034,False,500
31993,2025-03-15 00:00:00,OBERON,100,2300,0.041,False,1000
34393,2025-03-15 00:00:00,ICON,60,2100,0.041,False,300
34392,2025-03-15 00:00:00,ICON,80,2200,0.041,False,480
35596,2025-03-15 00:00:00,ICON,60,2900,0.041,False,300
35578,2025-03-15 00:00:00,ICON,100,2600,0.041,False,500
35576,2025-03-15 00:00:00,ICON,100,1800,0.041,False,500
35584,2025-03-15 00:00:00,ICON,100,2100,0.041,False,1500
35580,2025-03-15 00:00:00,ICON,100,2600,0.041,False,300
35593,2025-03-15 00:00:00,ICON,50,1800,0.041,False,300
32086,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,12
32086,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,78
32087,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2800,0.034,True,60
32088,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,21
32088,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,99
38744,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2200,0.032,True,300
36658,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.034,True,180
31725,2025-03-15 00:00:00,MONO ACCESSOIRES,150,2900,0.034,True,1500
31724,2025-03-15 00:00:00,MONO ACCESSOIRES,120,2600,0.034,True,1000
35586,2025-03-15 00:00:00,ICON,100,1400,0.041,False,300
35585,2025-03-15 00:00:00,ICON,100,2400,0.041,False,500
34018,2025-03-15 00:00:00,ICON,100,1800,0.041,False,100
34018,2025-03-15 00:00:00,ICON,100,1800,0.041,False,200
31565,2025-03-15 00:00:00,EVOLUTION,100,1700,0.037,False,1000
31994,2025-03-15 00:00:00,OBERON,100,2400,0.041,False,500
31995,2025-03-15 00:00:00,OBERON,100,2200,0.041,False,300
31995,2025-03-15 00:00:00,OBERON,100,2200,0.041,False,200
31732,2025-03-15 00:00:00,MONO ACCESSOIRES,200,1300,0.034,True,1000
32082,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,3,1400,0.05,True,60
32080,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.032,True,30
32081,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2900,0.034,True,30
38907,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,1900,0.027,True,180
31761,2025-03-13 00:00:00,MOULURE,150,1000,0.000512,False,1500
31769,2025-03-13 00:00:00,MOULURE,28,2400,0.0048,False,588
31473,2025-03-13 00:00:00,DISPINA,100,1100,0.037,False,0
31473,2025-03-13 00:00:00,DISPINA,100,1100,0.037,False,0
31473,2025-03-13 00:00:00,DISPINA,100,1100,0.037,False,0
32003,2025-03-13 00:00:00,OCTANS,90,2100,0.041,False,0
31437,2025-03-13 00:00:00,DISPINA,100,1000,0.037,True,0
31456,2025-03-13 00:00:00,DISPINA,50,1900,0.037,True,0
31482,2025-03-13 00:00:00,DISPINA,100,1000,0.037,False,0
32005,2025-03-13 00:00:00,OCTANS,90,1100,0.041,False,0
31554,2025-03-15 00:00:00,EVOLUTION,100,2600,0.037,False,500
31565,2025-03-15 00:00:00,EVOLUTION,100,1700,0.037,False,500
31557,2025-03-15 00:00:00,EVOLUTION,100,1800,0.037,False,2000
31732,2025-03-15 00:00:00,MONO ACCESSOIRES,200,1300,0.034,True,2000
31723,2025-03-15 00:00:00,MONO ACCESSOIRES,200,3000,0.025,True,1000
31724,2025-03-15 00:00:00,MONO ACCESSOIRES,120,2600,0.034,True,500
32088,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,30
32086,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,18
32086,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,12
32085,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.027,True,18
32089,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,3,1600,0.02,True,6
32084,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.02,True,12
31772,2025-03-12 00:00:00,MOULURE,130,1300,0.000512,False,260
31453,2025-03-13 00:00:00,DISPINA,60,2900,0.037,True,0
35593,2025-03-15 00:00:00,ICON,50,1800,0.041,False,50
39907,2025-03-15 00:00:00,SPOT,40,3000,0.06,False,800
39905,2025-03-15 00:00:00,SPOT,100,2900,0.022,False,300
38744,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2200,0.032,True,120
31554,2025-03-15 00:00:00,EVOLUTION,100,2600,0.037,False,2500
31557,2025-03-15 00:00:00,EVOLUTION,100,1800,0.037,False,200
31565,2025-03-15 00:00:00,EVOLUTION,100,1700,0.037,False,1500
31551,2025-03-15 00:00:00,EVOLUTION,100,1500,0.037,False,500
31594,2025-03-15 00:00:00,EVOLUTION PLUS,100,1400,0.034,False,300
31584,2025-03-15 00:00:00,EVOLUTION PLUS,100,1700,0.034,False,500
31532,2025-03-15 00:00:00,EVOLUTION PLUS,30,2700,0.037,False,540
31532,2025-03-15 00:00:00,EVOLUTION PLUS,30,2700,0.037,False,60
31528,2025-03-15 00:00:00,EVOLUTION PLUS,30,1900,0.037,False,750
31986,2025-03-15 00:00:00,OBERON,160,1400,0.041,False,800
31985,2025-03-15 00:00:00,OBERON,80,2300,0.041,False,320
36081,2025-03-15 00:00:00,MINI DISJONCTEUR,60,2900,0.026,False,60
36658,2025-03-15 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.034,True,60
31398,2025-03-15 00:00:00,MINI DISJONCTEUR,30,1700,0.072,True,60
31401,2025-03-15 00:00:00,MINI DISJONCTEUR,30,2900,0.072,True,150
31393,2025-03-15 00:00:00,MINI DISJONCTEUR,40,1200,0.054,True,0
31373,2025-03-15 00:00:00,MINI DISJONCTEUR,120,3000,0.026,False,120
36622,2025-03-15 00:00:00,MINI DISJONCTEUR,120,2500,0.026,False,120
39031,2025-03-15 00:00:00,MINI DISJONCTEUR,120,2300,0.026,False,120
31725,2025-03-15 00:00:00,MONO ACCESSOIRES,150,2900,0.034,True,2250
35585,2025-03-16 00:00:00,ICON,100,2400,0.041,False,5000
35574,2025-03-16 00:00:00,ICON,100,2400,0.041,False,3500
35580,2025-03-16 00:00:00,ICON,100,2600,0.041,False,2000
35576,2025-03-16 00:00:00,ICON,100,1800,0.041,False,2500
35578,2025-03-16 00:00:00,ICON,100,2600,0.041,False,1500
35593,2025-03-16 00:00:00,ICON,50,1800,0.041,False,300
35584,2025-03-16 00:00:00,ICON,100,2100,0.041,False,4500
35579,2025-03-16 00:00:00,ICON,50,2500,0.041,False,100
35602,2025-03-16 00:00:00,ICON,50,2000,0.041,False,100
35594,2025-03-16 00:00:00,ICON,50,2200,0.041,False,150
35587,2025-03-16 00:00:00,ICON,100,2600,0.041,False,100
35588,2025-03-16 00:00:00,ICON,50,2500,0.041,False,100
35595,2025-03-16 00:00:00,ICON,80,2100,0.041,False,800
